,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
0,0.04326234554522398,-0.6603995477811956,0.15977532579630396,-0.05108285615173448,0.0015189480323436727,0.03152248651382185,-0.8381495198727338,0.4240679238096641,-0.48580744264442477,0.046713241367861404,-0.2930257728673322,-0.2314533996501292,0.402240845821435,-1.052251831655056,0.0010488837983323141,-0.10086693742649876,0.8815536020988557,-0.483633608077013,0.27054819293794685,-0.19912679127240235,-0.5265608699031429,0.8567623573897045,-0.2219713526898564,-1.809482422399629,-0.3598511946815456,1.3915731233682964,-0.9897254857143104,-0.7412595955197173,-0.7976032805490206,-0.20043975100268088,0.7822786951760854,0.3774414977714391
1,-0.3312864718135362,-0.6563497968819082,0.37400162907924456,-0.7603316489277797,-0.06483512598212013,0.21029059722162483,1.0344359251779633,-0.4074135901813792,1.0225376603670893,-0.2556704263477999,-0.14953033330724397,0.1376349097312498,0.1432238577231215,0.20847507552427322,0.07944029496988066,-0.987507350589659,0.4570161168001435,-0.5437693252515813,0.4234264341145261,-0.06298558497933535,0.5408852055753824,0.3991439622324703,-0.5620596665729674,0.1873301682990569,-0.7640973016811753,-0.6111371027459158,0.7974793550686404,-0.011109029776334248,-0.7990284505569841,0.28363661095638587,-0.7237327732025504,0.8308250042835552
2,-1.109942751218053,0.12297052059990947,-0.23024163065248943,-0.4434925721376516,0.24798888345369752,-0.2020369997347015,0.15535432445413408,-0.11008817876597682,-0.35442644138037,-0.09147383581315308,-0.2876889542945027,0.9376846248910486,-0.410710592556587,0.48819741156628055,-0.2698703866399788,0.422328302900887,0.760720041448657,-0.4727559486693112,0.577100735725808,0.31339530937258137,-0.5481588803998028,-0.9034239452758749,0.32500780811088276,-0.06640280176855762,-0.13738838709834078,-0.006351412518669519,-0.06587016240713486,0.08259751796191143,-0.6291832574465617,0.3495212223756901,-0.06963084671006713,-0.5597803696308151
3,-0.087603516882512,0.12937155850996715,-0.4809075357149862,-0.3692756082212654,-0.8803296355708097,0.4729641842252539,-0.08379202733429057,0.2674930216459814,-0.5869251793093385,-0.9367263719336337,0.9137814676102819,0.17939118404796117,-0.13749003226762116,0.39977832113818884,0.1941823733593034,0.02905697934007761,-0.20267318996888153,0.18399135442556838,-0.5848080866312734,0.048592471548733474,0.2508068737833765,-0.051288338346320524,-0.7835157045154224,-0.28175478173079105,0.17034001415686348,-0.1332139731787683,0.12684240865901783,-0.6832370409402577,-0.7673145682015527,-0.8164101182621091,-0.013234713273355167,-0.2939482219993816
4,-0.3443135408519074,-1.0712918237603315,1.9028933577813172,0.5099673594928645,0.8677847202874477,-0.23669713232659628,-0.36881383880972274,-0.3494476659427625,1.0105191497787023,0.984701906461108,-0.45206990238534656,0.8967918361538132,2.059486436722538,-0.22754521416244888,0.09198689711359714,0.09689679927177189,1.7655845917653277,-0.6696487805943613,0.3057396190369661,0.21197089998998545,0.9418795831642486,-1.1206861753272501,0.10960369598231397,-0.8540211453114326,-0.1063808247272223,-0.13498459924570894,0.4984885598542078,0.17328944437543053,0.8969467834344714,1.1783035048492168,-0.9708189423685083,0.1402204713940916
5,0.3147912833158193,-0.046033091900652294,0.26239950246292504,-0.07291028310949889,0.37538599599933475,-0.2135585405133663,0.16836705884083064,0.48880071278770654,0.18963761977830068,0.42297289072225214,-0.5506726995554042,-0.7780245847865004,-0.10663896080938907,-0.19649583487513225,0.06047466627104276,0.17191801156181422,-0.5969142863050496,-0.1521021496908271,0.08646823530817077,0.6882283497597248,0.09555037317626618,0.5466846975459375,0.1802849602190758,-0.36842914660058734,-0.259184332477965,-0.05994289371091277,0.1551475655506025,-0.3179987012832269,0.05670170056762684,0.5476029404219156,-0.16975112594338687,0.27318287936707286
6,0.8464949657642957,0.8741902784541293,-0.516835426329882,0.45598210221494323,-0.7351734248053343,0.8665709967263405,0.16952610514423092,-0.8561545776579921,-0.003659479265042005,-0.3369334062934929,0.4828523426106348,0.129971433836541,-0.9772018673554917,0.4026922504525504,0.5481654418656315,0.2841134566068348,-0.2345912001204237,0.5020976217536927,-0.5082457500662793,-0.9436904928433458,-0.48592227981493114,-0.1377501826577681,0.11293073386725076,1.0179599407735644,0.10673276925991208,0.2010269621155748,0.13289960109814436,0.5637142419465607,0.32279544768158874,-0.9494163429979021,-0.12919999617584596,-0.46167300543467443
7,0.5585493566984668,0.42648471219886375,0.1720725977322142,0.6526709969687583,0.4103385693786805,0.06128637760391808,-0.5143020682342463,-0.4990967577105058,-0.08751381293721985,0.4661577072923297,0.40865628799665876,-0.17763571139799342,0.07085064820783889,0.1162462513455185,-0.8026459184282752,0.3081103065183194,-0.3841231628185637,0.822686168950053,-0.32008540730699686,-0.7523897875740295,0.5108677081884972,0.4943195567620075,-0.13865288630552444,0.4487210066845282,0.5676857004247148,0.016008588151682424,0.19816454700821148,0.3724018582353854,0.766146331320184,-0.04218064942968947,-0.00449150130304737,-0.000986919218438831
8,-0.022613231503370856,0.510370221779092,-0.7164874034603701,0.5166099716522156,-0.32074395805406,-0.25817563841583346,-0.7758723341233573,1.0017116930014507,-0.720687479151793,-0.31615141288145876,-0.05602641819359264,-0.5508233622209041,0.16419806108524598,-0.7593143791647817,-0.07539988407739842,0.3642608877607819,-0.6258297189993441,0.5301334930451614,-0.30109320062823164,0.08046487754544619,-0.12586195048125332,-0.37519663575929574,0.28275962820729633,0.06849204526078986,0.8422529552318806,0.20073506431458346,-0.6952320486005369,-0.2920504281014039,0.7794326126512781,-0.4393190803205261,0.7423978547056518,-0.5076003155634746
9,-0.27177123355052923,-1.141239658895052,0.7437934433472896,-0.35329407550255926,0.959204938046376,-1.0063674396688072,0.9462126502996616,-0.9021969330261876,1.0015621368831735,0.9787672247318607,-0.503665219562011,0.657259330351856,0.34165369429263587,0.3355781778928547,0.38272210672993656,-1.1630964002554365,0.453885326299907,-0.8092413402704363,0.8110532217212558,0.3598927355436638,-0.6319726869051233,-0.18766098584358779,0.8919940404349043,0.6374141402434751,-0.7979535252493496,-0.34985603264394505,-0.2848150441933582,1.4044754223524345,0.1781920141997099,1.0291430984871897,0.21658128408550467,0.8149997651028876
